Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
news ketua dpr dorong inspirasi kreatif pemerintah sesuai budaya pancasila,0,0,0,0,0,0,0,0,0,0,0,0
wah baru tau si cantik itu pengagum tengkuzul kacrut dah,0,1,0,0,0,0,0,0,0,0,0,0
user hehe kampungan ya bah yg suka banding2in rezim,0,0,0,0,0,0,0,0,0,0,0,0
user plh jkw ekonomi smkin meroket,0,0,0,0,0,0,0,0,0,0,0,0
bila anies diminta jadi capres prabowo beliau bukan tidak amanah tetapi diberi amanah yang lebih besar sampai saat ini beliau kandidat terbagus mendampingi prabowonn zeng wei jian aktivis kalangan tionghoa,0,0,0,0,0,0,0,0,0,0,0,0
terlepas lo seorang gay atau bancisejatinya lo seorang laki2 dan harga diri seorang laki2 itu yaitu bekerja,0,0,0,0,0,0,0,0,0,0,0,0
bisa pak asal dpr tekan jokowi kalau jokowi menolak dpr bikin hak angket untuk turunkan jokowi,1,0,1,0,0,0,0,0,1,1,0,0
user user mubaligh mana yg pernah die pimpinmesjid mana yg die akuijgn ngadalin rakyat dan umat islam utk kau giring otaknya agar suka ama kacungnya dari cukong kalianbiarkan rakyat dan umat islam punya rencana nanti di 2019 ganti pre,1,1,1,0,0,0,0,0,1,1,0,0
user alhamdulillah tetap bersahaja mudah mudahan tetap fokus kepada prestasi tdk terbuai dengan popularitas entertainer politikus dan antek antek nya stay away from him kalau mau nyumbang silahkan dalam bentuk tabungan ikhlas gk perlu pame,0,0,0,0,0,0,0,0,0,0,0,0
user ya brosudah dicek oleh dmi penilaiannya hanya dari khotbah jumat plus daftar muballighnyannjadi sudah ada tendensi overjudgement duluannnbiasalah rejim jolimxf0x9fx98x90,0,0,0,0,0,0,0,0,0,0,0,0
user user user user kasih tau sama si user ah supaya jangan banyak cocot yang tidak berguna,1,1,1,0,0,0,0,0,1,1,0,0
pilkada damai wujudkan pesta demokrasi yang aman,0,0,0,0,0,0,0,0,0,0,0,0
user nunggu reaksi si denny siregar stelah cita citanya memenjarakan hrs tinggal kenangan dasar dungu,1,1,1,0,0,0,0,0,1,1,0,0
user user user user user user user user user user user user user user user user user user user user,0,0,0,0,0,0,0,0,0,0,0,0
wakil gubernur dki jakarta user sudah hadir dikantor dpp pks dan duduk satu meja dengan ketua majelis syuro habib user wakil ketua majelis syuro user presiden pks user dan ketua user user dalam tasyakuran,0,0,0,0,0,0,0,0,0,0,0,0
rakyat terbelah karena pilpres wajarnnas saja terbelah pada pilpres nop 2016nnyg penting jangan terpecah jangan konflik jangan merusak nkrnnlebih penting lagi jangan sampai proksi aseng asing menjajah ri,0,0,0,0,0,0,0,0,0,0,0,0
noona aku pulang teriak noona dimanangintip kamarnyakaget liat noona lagi gesekin memek ke bantal mmh,0,1,0,0,0,0,0,0,0,0,0,0
user user user user user user user user user user user user secara ekonomi sdh dijajah cina koruptor kelas kakap juga dari cina eh dylan nyiapkan 10 juta lapangan pekerjaan j,0,0,0,0,0,0,0,0,0,0,0,0
beritaislam rizal ramli pasca gubernur baru dki jakarta lebih sejuk dan tenang,0,0,0,0,0,0,0,0,0,0,0,0
doa hilang marah axe2x80x99uzubillahi minasy syaitanir rajimi allahummagfirli zanbi wazhab gaiza qalbi wa ajirni minasy syaitanir rajiminnmaksudnya ya allah ampunilah dosaku dan hilangkanlah kepanasan hatiku dan lepaskanlah aku dari syaitan yang terkutuk,0,0,0,0,0,0,0,0,0,0,0,0
user user user dicap radikal tentu ada buktinya seperti ormas yg terang terangan mendukung isis atau melabeli umat dan ulama yg berbeda pendapat kafir dan munafik,0,0,0,0,0,0,0,0,0,0,0,0
di gelas kopi terakhirnbarulah ia temukan kekasihnyanterserak di ampas paling hitamnyang pernah diciptakan tuhann url,0,0,0,0,0,0,0,0,0,0,0,0
tapi percayalah diantara mereka yg beragama justru para pembajak agama itulah yg paling fasih melafalkan ayat2 tuhan dan segala kutukan terburuk keluar dari mulut mereka atas nama ayat2 tuhan,1,0,0,1,1,0,0,0,0,0,1,0
user samain aja jual ke banci gih siapa tau laku,0,1,0,0,0,0,0,0,0,0,0,0
mantan menteri hrsnya jaga wibawabknnya turunkan berita hoaxyg buat ribut itu asli kalianhbs itu user yg disalahkan user oon,1,0,1,0,0,0,0,0,1,1,0,0
bersemangat orang depan aku ni cerita politik kononnya nak tegakkan islam sekali makanan sampai terus dia ambik masuk mulut aku tegur kenapa tak baca bismillah terus dia tukar topik cerita pasal ronaldhinho nak main dgn team perak liga super,0,0,0,0,0,0,0,0,0,0,0,0
iklanahokjahat ahok menciptakan bara api antara rakyat pribumi dengan tionghoa yg dibalut dengan phobia ahok kafir rasis,1,1,1,0,1,1,0,0,0,1,0,0
menko polhukam heran muncul lagi usulan pilkada dipilih dprd,0,0,0,0,0,0,0,0,0,0,0,0
pada nanya xe2x80x9caza kok benci bgt sm film ttmxe2x80x9d jawabannya xe2x80x9cpemainnya adipatixe2x80x9d simple kan adipati itu ganteng sih cuma dia itu aktor yg tdk beretika childish dan kampungan terlalu byk drama di hidupnya dan his picture always in my explore i dunno whyxf0x9fx98x9e,0,1,0,0,0,0,0,0,0,0,0,0
user user memang kampungan dan norak baru tau,0,1,0,0,0,0,0,0,0,0,0,0
user user si staguf memang yahudi tulen yg benci sama arab,1,1,1,0,1,0,0,0,0,1,0,0
user bangkai tikus kan maksudnya lis wkwk,0,0,0,0,0,0,0,0,0,0,0,0
gue suka kalo bangtan kampang kumat ayo lagi ayo lagiii user,0,1,0,0,0,0,0,0,0,0,0,0
bejat lo semua para spoiler infinity war,1,1,0,1,0,0,0,0,1,0,1,0
sekarang jaman dia bbm naik rakyat susah garagara jokowi,1,0,1,0,0,0,0,0,1,1,0,0
salute to the master banyak dewan yg tak punya kapasitas hanya menang uang dan koneksi tapi keduanya ini user dan user memiliki segalanya bisa jadi uangnya sedikit tapi kapasitasnya mantab stp pembicaraannya selalu ada kajian dan,0,0,0,0,0,0,0,0,0,0,0,0
user user lg belajar ngerayu pak jokowi pengen jd menteribarangkali,1,0,1,0,0,0,0,0,1,1,0,0
saya gak gila sinting url,0,1,0,0,0,0,0,0,0,0,0,0
kenali aku lebih dalam maka kamu akan mengerti bahwa seorang bajingan sepertiku masih punya hati dan perasaan,0,1,0,0,0,0,0,0,0,0,0,0
user ah congor mu zon,1,1,1,0,0,0,1,0,0,1,0,0
gus ipul diusung pdip didukung oleh koalisi yg ada gerindra dan pks nya tim ipul tidak ada yg nyerang mbak khofifah dg ujaran kebencian juga sebaliknya tim khofifah didukung golkar dan nasdem juga tanpa ujaran kebencian ke ipul damai kan ayem kan,0,0,0,0,0,0,0,0,0,0,0,0
anda didungukan dan diperbudak islam bung hnw allah swt bukan tuhan sosok dungu biadab,1,1,0,1,1,0,0,0,0,0,1,0
rt user user user udah pelupa otak mulai ga nyambung,1,0,1,0,0,0,0,0,1,1,0,0
user user dan penyakit yg blm sembuh sampai skrg oleh gerombolan kampret bongkrek adalah penyakit panik dan balas dendam akibat kekalahan pilpres 2014 url,1,1,0,1,0,0,0,0,1,0,1,0
rt user hari hari makan babi berbentuk wang haram muka pun mcm babi perangai lebih babi dari babinnpolitikus ronggeng babi,1,1,0,1,0,0,1,0,0,0,1,0
rt user goblok loe itu org yg berbeda cong url,1,1,1,0,0,0,0,0,1,1,0,0
rt user ditunggangi kontol jumbo sampe bool ketarik nikmatnya ngentot url,0,1,0,0,0,0,0,0,0,0,0,0
gubernur rasa presiden,0,0,0,0,0,0,0,0,0,0,0,0
saat paul pogba selebrasi gol terdengar tiruan suara monyet url,0,0,0,0,0,0,0,0,0,0,0,0
banyak responden iseas yang meyakini bahwa orang indonesia keturunan cina masih memiliki loyalitas terhadap rrc,1,0,0,1,0,1,0,0,0,0,1,0
perkerja lokal kalo ada masalah selalu cari yg patut disalahin pekerja asing tempat saya beda ada masalah bicarakan cari solusi,0,0,0,0,0,0,0,0,0,0,0,0
user emang berani indonesia kan bagian dari republik rakyat cina,1,0,1,0,0,0,0,0,1,1,0,0
user sudah di nyinyirin para bani kampret apa belom,1,1,0,1,0,0,0,0,1,0,1,0
tp pihak massa trus memprovokasi sambil berteriak ganyang pki,1,0,0,1,0,0,0,0,1,0,0,1
user si perek rt rt lagi,1,1,1,0,0,0,0,1,0,1,0,0
prabowo makin panik nprabowo makin membabi buta nserang siapa saja nelite politik dikatakan goblog dan bermental malingnkritik tdk ada konsep kritik tdk terarah,0,1,0,0,0,0,0,0,0,0,0,0
berita duka telah meninggal dgn tenang bpk liu kiun jietai pui kiun di rmh sakit vincesius singkawang xf0x9fx99x8fxf0x9fx99x8fxf0x9fx99x8f,0,0,0,0,0,0,0,0,0,0,0,0
user anjing menggonggong anies jalan terus,1,1,1,0,0,0,0,0,1,1,0,0
user oh iya bener jugannbaru mau aku katain burik nggak,0,1,0,0,0,0,0,0,0,0,0,0
harusnya tomy dikenakan pasal berlapis korupsi dan pembunuhan hakim agung pula tp dapat diskon besarbesaran era sby url,1,0,1,0,0,0,0,0,1,1,0,0
di like dulu ngentod nya belakangan xf0x9fx91x8cxf0x9fx8fxb,0,1,0,0,0,0,0,0,0,0,0,0
user cebong xe2x98xad tolol tak bertepi,1,1,1,0,0,0,0,0,1,1,0,0
9 a lot of people think that im chinesejapanesekorean karena mataku sipit terus kulitku putih langsat while in fact keluargaku gaada darah cinanya sama sekali bahkan sering banget dibercandain katanya waktu lahir ketuker sama anak orang,0,0,0,0,0,0,0,0,0,0,0,0
hebahan penawaran program diploma pendidikan lepasan ijazah dpli dan program ijazah sarjana muda pendidikan pendidikan islam ismppi kemasukan september 2018 di unisza sukacita dimaklumkan bahawa universiti sultan zainal,0,0,0,0,0,0,0,0,0,0,0,0
pemprov dki bakal bangun pusat jajanan betawi di ibu kota inews budaya penelitian berita,0,0,0,0,0,0,0,0,0,0,0,0
gw lihat emang si anies ini ada kurangnya ya tapi gw ngebandingin sama ahok tahun lalu yg mudah aja bilang mampus badjingan brengsek taik pemahaman nenek lo ke orang lain dihadapan publik maupun rapat internal menurut gw sih mending si anies yak,1,1,1,0,0,0,0,0,1,1,0,0
user halo ustad siauw nama saya albert saya dulu kristen sekarang sedang mencari saya following ustad karena saya ingin belajar tentang islam semoga diperbolehkan,0,0,0,0,0,0,0,0,0,0,0,0
tolong analisa sejarah kejatuhan krjaan uthmaniyah kerajaan khalifah islam yg terakhiryg mnyebabkn palestin jatuh pd tangan yahudi hingga ke hari ini apa yg mustafa kamal atarturk kuatkuasakan utk merubah turki kononnya mmbawa agenda turki moden dgn m,0,0,0,0,0,0,0,0,0,0,0,0
rt user ini adalah salah satu iblis betina yg lg gentayangannduku calon legislatif gagalnsi penipu ijasah palsunskg dia tlh berxe2x80xa6,1,1,1,0,0,0,0,0,1,1,0,0
rt user user user kalau prabowo yg presiden tanpa istri bisabisa indonesia hancur,1,0,1,0,0,0,0,0,1,1,0,0
rt temannyarpg rt pdiperjuangan pileg amp pilpres 17 april 2019 pdiperjuangan mendapat nomor urut 3 sebagai parpol peserta pemilu 2019 amp mencalonkan kembali bapak ir joko widodo jokowi sebagai calon presiden republik indonesia 2019 2024,0,0,0,0,0,0,0,0,0,0,0,0
user user user ngoahahaha kliatan klo blum lair keahlian cebong hanya 1 tukang tipu cebong mah gitu goblok nggak ketulungan plonga plongo mengakibatkan optimisme berlebihan 2019gantipresiden plongaplongo dunning,1,1,0,1,0,0,0,0,1,0,1,0
user bagaimana dgn sampah user bu user,0,0,0,0,0,0,0,0,0,0,0,0
anak dki jakarta banget lah yaa user 21 tahun saya berfoto bersama wakil gubernur dki jakarta,0,0,0,0,0,0,0,0,0,0,0,0
dgn terpilihnya presiden muslim di singapura semakin menegaskan singapura negara sangat kafir,1,1,0,1,0,0,0,0,1,0,1,0
didik mukrianto soal pilkada tak langsung demokrat jadikan perppu era sby sebagai acuan,0,0,0,0,0,0,0,0,0,0,0,0
user terus yg kedua aku ada job freelance ngajar privat sesuai passion sallary bisa lebih dari kerja sama orang asing tadi dan kerjanya cuma jam 2 siang palingan sampe jam 8 malem nthats way kenapaaa sering nolak dulu daftar tu pas sepi j,0,0,0,0,0,0,0,0,0,0,0,0
gus ipul ingin jadikan madura pusat ekonomi syariah jawa timur,0,0,0,0,0,0,0,0,0,0,0,0
user user asu emg jkw ngaku jk jd presiden sgala urusan dki lebih mudah diatasi,1,1,1,0,0,0,0,0,1,1,0,0
user terima kasih atas informasinyaagar saya lebih jelas mohon mas jean ivan berkenan kirimkan akun banci dimaksud ke dm saya maklum saya gadgeter gagap terima kasih,0,1,0,0,0,0,0,0,0,0,0,0
user yang yudas juga sihnntapi kebanyakan protestan sih yang bilang sodara kandung kalo misal katolik yaa bilangnya sepupu,0,0,0,0,0,0,0,0,0,0,0,0
cinta itu buta buta itu gelap gelap itu hitam hitam itu monyet monyet itu yang baca tweet ini,0,1,0,0,0,0,0,0,0,0,0,0
alhamdulillah pagi ini sholat subuh bersama di masjid raya lima kaum merupakan salah satu masjid tertua di indonesia sekaligus cagar budaya yang terletak di nagari lima kaum kecamatan lima kaum kabupaten tanah datar sumatera barat di lima,0,0,0,0,0,0,0,0,0,0,0,0
udik sambil takjub gituuunngileeee canggih ye mobil sekarang berasa naek kit reder knight rider starring david haselhoff bisa ngegas dan ngerem sendiri,0,1,0,0,0,0,0,0,0,0,0,0
user heh kontol jan sok pemes lu di rp muka kek memek org tua lu kek monyet agama lu aje agama kontol 35,1,1,1,0,1,0,1,1,0,1,0,0
user diam kamu eek anakonda,1,1,1,0,0,0,0,0,1,1,0,0
user haiii aviaa maap baru liat mensyennya maap udik banget gw lama gak buka twitter gini kwkwkwkwk apakabsss lo,0,0,0,0,0,0,0,0,0,0,0,0
user user hah lu maho sudah ku duga,0,1,0,0,0,0,0,0,0,0,0,0
karena menolak penerapan pasal penodaan agama saya lebih memilih membungkam mulut yang memfiktifkan kitab suci dengan duel argumen,0,0,0,0,0,0,0,0,0,0,0,0
user user user user user user user user user user user user user user user user user user user user,0,0,0,0,0,0,0,0,0,0,0,0
rt user musuhen aku sak modarmu rasanonosak jebole cocotmu kelangan konco 1 bajingan koyo koe aku ra rugi xf0x9fx98x8f,1,1,1,0,0,0,0,0,1,1,0,0
jatim anti hoax pilkada damai deklarasi anti hoax warga kemlaten,0,0,0,0,0,0,0,0,0,0,0,0
user bisu,0,0,0,0,0,0,0,0,0,0,0,0
sesungguhnya shalat yang paling berat dilaksanakan oleh orangorang munafik adalah shalat isya dan shalat subuh hr bukhari,0,0,0,0,0,0,0,0,0,0,0,0
user rezim anti islam tumbangkan 2019,1,0,1,0,1,0,0,0,0,0,0,1
gubernur jaman now harus cerdas pilgubjateng2018 pilgubjat3ngtanpahoax kamiganjaryasin,0,0,0,0,0,0,0,0,0,0,0,0
6prakteknya pks didaerah2 mendukung caleg dan kada kristen dalil2 pun dibuat utk mwmbenarkan praktek itu ini marak di era user,0,0,0,0,0,0,0,0,0,0,0,0
kok yang dukung 2 periode orangnya pada gak jelas ya 2019gantipresiden balikinkesolo 2019tetapjokowi yang diganti,1,0,0,1,0,0,0,0,1,0,1,0
tidak memulai memberikan salam kepada ahlu kitab sebab rasulullah shallallaahu xe2x80x98alaihi wa sallam bersabda xe2x80x9d janganlah kalian terlebih dahulu memberi salam kepada orangorang yahudi dan nasranixe2x80xa6 xe2x80x9d hr musli,0,0,0,0,0,0,0,0,0,0,0,0
rt user ngapain pakhambalang nya pakgara gara pk sby kurang tegas anak buah anda masuk buijokowi lebi tegas pak,1,0,1,0,0,0,0,0,1,1,0,0
akibat duk hadiri jamuan hari raya ni terpaksa lah hari2 main elliptical machine utk kekal fit dan bakar kalori sebagaimana nasihat trainerkena kuat dan sihat utk lawan rejim zalim ph,0,0,0,0,0,0,0,0,0,0,0,0
user user ngapain diritwit sompret,1,1,1,0,0,0,0,0,1,1,0,0
nama aja islami tapi kelakuan hadeuh dan goublog pula tampang lu menyesakkan juga woy,1,1,1,0,1,0,1,0,0,1,0,0
oke kita tunggu bang jafar nya user insya allah user mau jadi saksi dan warga nu siap mengawal,0,0,0,0,0,0,0,0,0,0,0,0
lengkap di kubu aniessandi semua ada mulai dari tukang cabul,1,0,1,0,0,0,0,0,1,1,0,0
user selain rocky grunggrung bambang isuzu awekmany mejikkom yang selama ini buat isu di dumay semuanya antek mantan,0,0,0,0,0,0,0,0,0,0,0,0
user survey dimana hahaahhaha nrespondennya cebong kodok kamfret x yaa,1,1,0,1,0,0,0,0,1,0,1,0
user user user user user user user user user user user user user user user user user user user,0,0,0,0,0,0,0,0,0,0,0,0
mana bisa percya lagisdgkan induknya penista smp skrg lum ditahan tp malah dibela url,1,0,1,0,0,0,0,0,1,1,0,0
user junros qqqqndewa bgt anjir editnya anti noob noob kleb,0,1,0,0,0,0,0,0,0,0,0,0
kalo ada masjid yg lebih tua dr candicandi milik kerajaan hindu budha di nusantara ini baru kalian boleh usir cina klo ga kalian cm pendatang,1,0,0,1,0,1,0,0,0,0,1,0
user si bejat cabul yg kriminal ngoceh kriminalisasi ulamandasar munafik,1,1,1,0,0,0,0,1,0,1,0,0
user user kalo mengaku negara demokrasi ya bubarkan kpk,1,0,0,1,0,0,0,0,1,0,0,1
user temen gue ada yg errr gue ga tau dia psiko apa engga tpi dia pernah ada laba lewat teros diinjek teros di makannneh sarap sih itu namanya,0,1,0,0,0,0,0,0,0,0,0,0
rt user temanmakanteman ketika dia udah janji bakalan ngasi nyontek untuk ujian tp pas giliran ujian dia malah pura2 budek userxe2x80xa6,0,1,0,0,0,0,0,0,0,0,0,0
4model sertifikasi tanah ala rejim jkw ini tidak ada semeter persegi pun tanah yang diambil dari tangan tuantuan tanah dan didistrusikan kepada petani tak bertanah berdasar prinsip yang berkeadilankeadilantanah,0,0,0,0,0,0,0,0,0,0,0,0
dia itu agama nya apa sih,0,0,0,0,0,0,0,0,0,0,0,0
nurul arifin tak goyah hadapi survei user bandunggeulis bandungharmonis bandungvotenuruli calonwalikotabandung calonwalikotabandung2018,0,0,0,0,0,0,0,0,0,0,0,0
user user user kalau dilihat secara hitung2an mungkin udah takut sama biayanya om air asia lokasi 30m di laut aja habis biaya 1t lebih blm ini didanau tapi semua tergantung pemerintah kalau kerjasama dulu sm rescue asing buat o,0,0,0,0,0,0,0,0,0,0,0,0
rasanya tuh si tiang listrik kampret li junhui mau gue tabrak pake bajaj yg udah dipasangin bom dasar cungkring gak tau diri,1,1,1,0,0,0,1,0,0,1,0,0
user user apa kalian panggil2 aku me as kunti,0,0,0,0,0,0,0,0,0,0,0,0
cb sebutkan yg mana hoax yg dimaksud ya,0,0,0,0,0,0,0,0,0,0,0,0
user user user user user user yg sdh di lakukan jual negara goblokjk mmpu bangun bkn dgn kaki org lain tapi kaki sendiriemg elo yg mo byr hutang utang bosmu eeeh begoberapa kekayaanmu,1,1,1,0,0,0,0,0,1,1,0,0
user user user taplak gunung,0,0,0,0,0,0,0,0,0,0,0,0
user napasih lu ngakak mulu bangsad,1,1,1,0,0,0,0,0,1,1,0,0
user hoooy ayo bales jangan bisu aja kamu apa gak malu di sebut kaum iblis hhhhh gelar ahli provokator lebih pantas buatmu,1,1,1,0,0,0,1,0,0,1,0,0
user jangan gaduh lahh kami yg kau panggil cebong udah gak butuh manusia munafikun,1,1,0,1,0,0,0,0,1,0,1,0
user user itu kampret bgt lohgak kuat beli telor jadi tebar hoak kampret kuat yakoruptorsama selegkahan iya kancoba lu lihat pake mata sama otak logubernuran ygkoruftorcw ada berpa mpretkamprettelor kampret murah neria,1,1,1,0,0,0,0,0,1,1,0,0
user begitu mulia bpk user pengangguran akhirnya berkurang pak bpk bgtu perhatian banget pak sama rakyat rakyat china 2019 nyalon pilpres aja disana pak pasti kepilih pak 2019gantipresiden,1,0,1,0,0,0,0,0,1,1,0,0
rt user 2beer sebenernya bosen tubir rp tapi liat mereka goblok jadi seru,0,1,0,0,0,0,0,0,0,0,0,0
dulu sukar memahami bagaimana rakyat palestin boleh biar yahudi menjajah dan rakyat turki biar khilafah dijatuhkan sekarang tidak lagi,0,0,0,0,0,0,0,0,0,0,0,0
user user xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82 cukup sekali ditipu pilpres 2014 buzzer cebong memang nggak dosa klo nipu,1,1,1,0,0,0,0,0,1,1,0,0
brengsek 2 jam setengah yang memuaskan taik lah keren bet ni film url,0,1,0,0,0,0,0,0,0,0,0,0
kau manusia parlentengayamu meletehnkayak jambu mentennkau manusia berdasinomonganmu bau trerasinkelakuanmu tersisinnkau manusia sombongnsuka mengonggongndiantara bokong bokongnnkau manusia biadabntk punya adabnkau manusia bejatntk pernah,1,1,1,0,0,0,0,0,1,1,0,0
user najis not wkwk,0,1,0,0,0,0,0,0,0,0,0,0
user user pasti bisa mencalon kankarena rejim ini doyan nabrak aturan hukum,1,0,0,1,0,0,0,0,1,0,1,0
gue berharab banget kemarin dia mati dan yang lain berharap setya novanto mati pas sakit kemarinn siapa lagi setyanovanto user,1,0,1,0,0,0,0,0,1,1,0,0
rt user user prabowo tuh anaknya pembrontak,1,0,1,0,0,0,0,0,1,1,0,0
engkau raupkan air mata yang bisu karena bintang jatuh,0,0,0,0,0,0,0,0,0,0,0,0
apa itu komunis secara sederhana memaksakan kehendak byk aturan contoh memaksa pake emoney komunis bgt rezim komunis,1,0,1,0,0,1,0,0,0,1,0,0
user user ya gih aja makan tuh hindu nusantara agama kita ini rahmatan lil alamin bukan agama bumi tapi agama langit tapi kalo islam nusantara mau sama dengan mereka ya monggo supaya lebih sesat sekalian,1,1,0,1,1,0,0,0,0,0,1,0
user sma gw dlu katolik tp berasa sma negeri jumlah katolik kristen budha hindu dan islam hampir merata haha,0,0,0,0,0,0,0,0,0,0,0,0
user fitnah fitnah tapi dilike juga dasar onta,1,1,1,0,0,0,0,0,1,1,0,0
pertumbuhan ekonomi asia pasifik 6 turun 1 poin dari prediksi awal,0,0,0,0,0,0,0,0,0,0,0,0
user aku ra usah tak tutupi wis budek o mba wkwkwk,0,0,0,0,0,0,0,0,0,0,0,0
user user yg dongo kaum kafir hahaha,1,1,0,1,1,0,0,0,0,0,1,0
user user user kalo ingin membuat perbandingan yg selevel misal nu melawan pki begitu juga muhammadiyah atau ormas yg lain kalo partai bandingkan lagi dgn partai pdip dgn pks demokrat dll,0,0,0,0,0,0,0,0,0,0,0,0
user user user dajjal cabul sdh jadi tki dia xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82 url,1,1,1,0,0,0,0,0,1,1,0,0
luggage semua harga yahudi xf0x9fx98xb9,0,0,0,0,0,0,0,0,0,0,0,0
user user user user user user user user kek punya titit aj lu,0,1,0,0,0,0,0,0,0,0,0,0
